user_id,cust_name,product_id,gender,age_group,age,marital_status,state,zone,occupation,product_category,orders,amount,total_sales
1000707,Suhani,P00057642,F,36-45,43,Married,Andhra Pradesh,Southern,Banking,Clothing & Apparel,4,3705,14820
1003850,Smith,P00081142,F,18-25,22,Married,Haryana,Northern,Textile,Clothing & Apparel,4,3704,14816
1002433,Foster,P00053042,F,26-35,32,Married,Maharashtra,Western,Lawyer,Clothing & Apparel,4,3703,14812
1004224,Sahil,P00101342,M,46-50,50,Single,Karnataka,Southern,IT Sector,Clothing & Apparel,3,3701,11103
1508407,Bühler,P00312142,M,18-25,36,Single,Bihar,Eastern,Agriculture,Clothing & Apparel,1,5550,5550
1005585,Mhatre,P00044442,F,26-35,33,Married,Karnataka,Southern,Banking,Clothing & Apparel,2,3699,7398
1004064,Skach,P00247542,F,46-50,46,Single,Maharashtra,Western,Healthcare,Clothing & Apparel,2,3699,7398
1505436,Rutuja,P00146242,F,26-35,42,Single,Himachal Pradesh,Northern,Automobile,Clothing & Apparel,4,5547,22188
1508652,Bühler,P00288442,M,0-17,24,Single,Madhya Pradesh,Central,Banking,Clothing & Apparel,6,5545,33270
1003732,O'Connel,P00084642,F,26-35,31,Married,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,3697,3697
1003013,Hirasaki,P00029842,F,46-50,50,Married,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,4,3696,14784
1005881,Tulika,P00022642,F,36-45,45,Married,Gujarat,Western,Healthcare,Games & Toys,4,3695,14780
1507323,Jill,P00326642,F,46-50,70.5,Married,Jharkhand,Eastern,Hospitality,Clothing & Apparel,3,5542,16626
1002756,Glocke,P00192642,F,18-25,19,Single,Haryana,Northern,Hospitality,Clothing & Apparel,4,3694,14776
1000687,Neola,P00103042,M,26-35,26,Married,Delhi,Central,Media,Clothing & Apparel,2,3693,7386
1501030,Neola,P00103042,M,26-35,39,Married,Kerala,Southern,Media,Clothing & Apparel,3,5539,16617
1000991,Sudheer,P00287942,M,26-35,33,Married,Delhi,Central,Aviation,Clothing & Apparel,3,3692,11076
1000236,Russell,P00031042,F,26-35,30,Married,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,1,3692,3692
1001194,Patel,P0094542,M,26-35,32,Married,Maharashtra,Western,Automobile,Clothing & Apparel,2,3692,7384
1002825,Sanjana,P00319542,M,26-35,34,Single,Maharashtra,Western,Healthcare,Clothing & Apparel,4,3692,14768
1002304,Yoseph,P00289642,F,46-50,46,Single,Karnataka,Southern,Textile,Games & Toys,2,3679,7358
1005380,Tejas,P00006542,F,18-25,18,Married,Maharashtra,Western,Hospitality,Clothing & Apparel,1,3677,3677
1001530,Haberlin,P00286642,F,26-35,33,Single,Maharashtra,Western,Banking,Clothing & Apparel,3,3677,11031
1003576,Alejandro,P00344442,F,51-55,52,Single,Uttar Pradesh,Central,Govt,Clothing & Apparel,2,3677,7354
1000520,Nick,P00033342,M,36-45,39,Married,Jharkhand,Eastern,IT Sector,Clothing & Apparel,1,3676,3676
1000036,Sonia,P00297742,F,26-35,34,Single,Gujarat,Western,Textile,Clothing & Apparel,2,3673,7346
1003615,liebe,P00064042,F,26-35,30,Married,Haryana,Northern,IT Sector,Clothing & Apparel,1,3673,3673
1002801,Moffitt,P00229342,M,26-35,34,Married,Uttar Pradesh,Central,Textile,Clothing & Apparel,3,3673,11019
1006035,Barreto,P00025042,M,26-35,35,Married,Delhi,Central,Healthcare,Clothing & Apparel,1,3672,3672
1003992,Ross,P00034142,F,26-35,30,Single,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,3672,7344
1001010,Bremer,P00116142,F,26-35,28,Single,Maharashtra,Western,Hospitality,Games & Toys,2,3671,7342
1002604,Tom,P00295842,F,26-35,28,Single,Jharkhand,Eastern,Chemical,Clothing & Apparel,1,3670,3670
1004478,Flentye,P00108942,M,0-17,13,Married,Delhi,Central,Aviation,Clothing & Apparel,1,3669,3669
1504738,Charles,P00237642,M,26-35,45,Single,Delhi,Central,Healthcare,Clothing & Apparel,4,5502,22008
1002890,Maithilee,P00114342,F,36-45,41,Married,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,1,3668,3668
1504738,Charles,P00237642,M,26-35,45,Single,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,3,5502,16506
1005372,John,P00267542,F,26-35,26,Married,Gujarat,Western,Textile,Clothing & Apparel,3,3667,11001
1003240,Nitant,P00294542,M,18-25,24,Single,Delhi,Central,Textile,Clothing & Apparel,3,3663,10989
1502002,Kushal,P00093242,F,36-45,61.5,Single,Himachal Pradesh,Northern,Construction,Clothing & Apparel,6,5491,32946
1003823,Denise,P00339942,F,55+,89,Single,Bihar,Eastern,Lawyer,Clothing & Apparel,3,3660,10980
1003092,Hale,P00111042,F,36-45,37,Single,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,3,3660,10980
1001303,Akshat,P00115242,F,26-35,29,Married,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,3659,7318
1001110,Bertelson,P00248742,M,55+,57,Single,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,3659,7318
1503997,Champaklata,P00174442,F,36-45,54,Married,Maharashtra,Western,IT Sector,Clothing & Apparel,6,5487,32922
1001184,Brandow,P00186342,M,26-35,28,Single,Andhra Pradesh,Southern,Media,Clothing & Apparel,4,3657,14628
1001425,Sudevi,P00127842,F,0-17,17,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,3657,7314
1004448,Akshat,P00322042,F,26-35,32,Married,Maharashtra,Western,Automobile,Games & Toys,2,3656,7312
1002481,Quincy,P00178342,F,36-45,38,Single,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,3,3654,10962
1002223,Adrian,P00181542,F,26-35,34,Married,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,3653,7306
1003182,Cartwright,P00216042,F,26-35,29,Married,Uttar Pradesh,Central,Lawyer,Clothing & Apparel,3,3652,10956
1002004,Sheri,P00032042,F,46-50,50,Married,Uttar Pradesh,Central,Govt,Clothing & Apparel,2,3652,7304
1001810,Clay,P00184542,F,51-55,54,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,3651,14604
1000749,Flanagan,P00369242,F,36-45,36,Married,Maharashtra,Western,Healthcare,Clothing & Apparel,1,3650,3650
1004016,Dowd,P00036142,F,51-55,53,Single,Maharashtra,Western,Automobile,Clothing & Apparel,1,3650,3650
1005057,Irving,P00274942,F,51-55,52,Single,Andhra Pradesh,Southern,Govt,Clothing & Apparel,1,3649,3649
1005273,Krutika,P00323042,F,55+,74,Single,Uttarakhand,Central,Media,Clothing & Apparel,2,3648,7296
1005550,Gonzalez,P00010842,F,36-45,36,Married,Maharashtra,Western,IT Sector,Games & Toys,1,3647,3647
1000955,Monica,P00024342,M,51-55,54,Single,Haryana,Northern,Automobile,Clothing & Apparel,3,3646,10938
1005545,Brennan,P00111842,M,36-45,38,Married,Delhi,Central,IT Sector,Clothing & Apparel,4,3645,14580
1003315,Chuck,P00173842,M,26-35,35,Single,Uttarakhand,Central,IT Sector,Clothing & Apparel,2,3645,7290
1004007,Shifley,P00358342,F,36-45,45,Single,Jharkhand,Eastern,Automobile,Clothing & Apparel,3,3644,10932
1003261,Carter,P00215242,F,46-50,49,Married,Maharashtra,Western,Agriculture,Clothing & Apparel,1,3644,3644
1001980,Christina,P00338542,F,36-45,42,Single,Bihar,Eastern,Aviation,Clothing & Apparel,4,3643,14572
1001794,Parishi,P00128042,M,26-35,31,Single,Karnataka,Southern,Banking,Clothing & Apparel,3,3643,10929
1000695,Manning,P00341942,M,18-25,24,Married,Kerala,Southern,Aviation,Clothing & Apparel,3,3643,10929
1002577,Gelder,P00296342,F,26-35,35,Single,Maharashtra,Western,Govt,Clothing & Apparel,1,3643,3643
1002275,Stephanie,P00002442,F,55+,87,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,3643,10929
1005480,Gerbode,P00035542,M,26-35,33,Single,Haryana,Northern,Hospitality,Clothing & Apparel,4,3639,14556
1504969,Roland,P00341242,F,36-45,58.5,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,6,5458,32748
1003999,Thomas,P00173042,F,36-45,40,Married,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,2,3637,7274
1002092,Shivangi,P00190242,F,55+,58,Single,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,3634,7268
1004416,Airdo,P00138542,F,18-25,23,Single,Maharashtra,Western,Aviation,Clothing & Apparel,4,3634,14536
1002279,Noah,P00346042,F,51-55,52,Single,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,4,3634,14536
1004131,LaWare,P00035842,F,46-50,46,Married,Jharkhand,Eastern,Hospitality,Clothing & Apparel,4,3633,14532
1005787,Aditya,P00130642,F,26-35,26,Single,Kerala,Southern,Aviation,Clothing & Apparel,4,3633,14532
1004543,Shivam,P00248942,F,26-35,26,Married,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,3,3632,10896
1001246,Rutuja,P00184242,F,18-25,19,Single,Jharkhand,Eastern,Aviation,Clothing & Apparel,1,3631,3631
1000466,Sissman,P00031742,F,26-35,29,Married,Kerala,Southern,Healthcare,Clothing & Apparel,1,3630,3630
1002962,K,P00210942,F,36-45,37,Single,Telangana,Southern,Hospitality,Clothing & Apparel,2,3629,7258
1003672,Bhishm,P00257542,F,36-45,42,Married,Uttarakhand,Central,Media,Clothing & Apparel,4,3629,14516
1001780,Sabah,P00359242,F,36-45,43,Married,Uttar Pradesh,Central,Govt,Clothing & Apparel,3,3628,10884
1004802,Patil,P00173042,F,55+,71,Single,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,2,3627,7254
1003265,Arti,P00266142,F,26-35,28,Married,Haryana,Northern,Healthcare,Clothing & Apparel,2,3626,7252
1002116,Stuti,P00075642,F,18-25,22,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,3624,3624
1003806,Foulston,P00244742,F,18-25,23,Married,Gujarat,Western,Aviation,Clothing & Apparel,4,3623,14492
1506013,Greene,P00217542,F,18-25,33,Single,Maharashtra,Western,Retail,Clothing & Apparel,4,5434,21736
1001647,Norvell,P00130442,F,18-25,22,Single,Uttar Pradesh,Central,Aviation,Clothing & Apparel,1,3623,3623
1002547,Oshin,P00115342,M,36-45,44,Married,Punjab,Northern,Retail,Clothing & Apparel,1,3622,3622
1005674,Natalie,P00114342,M,36-45,39,Single,Telangana,Southern,Aviation,Clothing & Apparel,1,3618,3618
1004167,Aparajita,P00304242,F,26-35,35,Single,Himachal Pradesh,Northern,Chemical,Clothing & Apparel,4,3617,14468
1000013,Thornton,P00035942,F,46-50,50,Married,Karnataka,Southern,Aviation,Clothing & Apparel,4,3616,14464
1001434,Steven,P00236042,M,0-17,15,Single,Kerala,Southern,Healthcare,Clothing & Apparel,1,3616,3616
1507969,Dorothy,P00310842,F,55+,136.5,Married,Himachal Pradesh,Northern,Banking,Clothing & Apparel,6,5421,32526
1005762,Yoseph,P00100442,M,36-45,39,Married,Karnataka,Southern,IT Sector,Clothing & Apparel,2,3613,7226
1003224,Kushal,P00217742,M,26-35,32,Married,Delhi,Central,Healthcare,Clothing & Apparel,2,3610,7220
1004459,Wasserman,P00303042,F,26-35,28,Married,Maharashtra,Western,IT Sector,Games & Toys,1,3610,3610
1004089,Reichenbach,P00024742,F,26-35,34,Married,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,3607,14428
1001480,Claudia,P00364042,F,26-35,26,Married,Madhya Pradesh,Central,Media,Clothing & Apparel,3,3607,10821
1005493,Stewart,P00110942,F,36-45,41,Single,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,3605,7210
1002796,Thompson,P00193942,F,26-35,28,Married,Karnataka,Southern,Healthcare,Games & Toys,3,3603,10809
1004269,Namrata,P00233742,F,36-45,38,Single,Maharashtra,Western,Chemical,Clothing & Apparel,4,3603,14412
1005029,Marc,P00303242,F,26-35,29,Single,Telangana,Southern,Retail,Clothing & Apparel,1,3603,3603
1004359,Weirich,P00249542,F,18-25,24,Single,Kerala,Southern,Healthcare,Clothing & Apparel,4,3602,14408
1001983,Atul,P00277442,F,26-35,27,Single,Gujarat,Western,Food Processing,Clothing & Apparel,2,3600,7200
1003476,Lalita,P00070642,F,51-55,53,Single,Delhi,Central,Aviation,Clothing & Apparel,1,3598,3598
1004951,Kristina,P00021142,M,36-45,38,Married,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,3,3598,10794
1006036,Halladay,P00050642,M,26-35,33,Married,Karnataka,Southern,Govt,Clothing & Apparel,1,3597,3597
1005511,Cox,P00126142,F,46-50,48,Single,Karnataka,Southern,Agriculture,Clothing & Apparel,3,3597,10791
1004708,Southworth,P00010842,F,26-35,33,Single,Karnataka,Southern,Retail,Clothing & Apparel,3,3595,10785
1004183,Meg,P00004742,F,26-35,28,Single,Uttar Pradesh,Central,Media,Clothing & Apparel,2,3594,7188
1000743,Sumrall,P00324942,M,0-17,13,Married,Karnataka,Southern,Chemical,Clothing & Apparel,2,3593,7186
1001029,Parakh,P00093542,F,26-35,28,Single,Kerala,Southern,Healthcare,Clothing & Apparel,3,3592,10776
1503669,Stobb,P00116642,F,18-25,34.5,Single,Karnataka,Southern,Agriculture,Clothing & Apparel,1,5383,5383
1004107,Etezadi,P00114542,M,26-35,30,Single,Maharashtra,Western,Aviation,Clothing & Apparel,4,3589,14356
1500552,Olsen,P00305142,F,26-35,45,Married,Jharkhand,Eastern,Media,Clothing & Apparel,3,5382,16146
1001183,Mahima,P00085342,F,36-45,38,Single,Maharashtra,Western,Aviation,Clothing & Apparel,1,3588,3588
1005795,Conant,P00117442,F,26-35,34,Married,Bihar,Eastern,Chemical,Clothing & Apparel,1,3586,3586
1003413,Saurabh,P00297342,M,26-35,30,Married,Maharashtra,Western,Textile,Clothing & Apparel,2,3583,7166
1003413,Saurabh,P00297342,M,26-35,30,Married,Maharashtra,Western,Textile,Clothing & Apparel,3,3583,10749
1004821,percer,P00047042,M,18-25,21,Single,Haryana,Northern,Construction,Clothing & Apparel,4,3581,14324
1004904,Priyanshu,P00314042,F,51-55,53,Married,Karnataka,Southern,Construction,Clothing & Apparel,2,3579,7158
1002676,Jitesh,P00204742,F,55+,92,Single,Kerala,Southern,Construction,Clothing & Apparel,4,3579,14316
1000308,Bzostek,P00117642,F,26-35,31,Single,Karnataka,Southern,Construction,Games & Toys,3,3578,10734
1003233,Dionis,P00313742,F,51-55,53,Single,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,1,3578,3578
1001496,Haushalter,P00031942,F,26-35,28,Married,Maharashtra,Western,Banking,Clothing & Apparel,1,3577,3577
1005536,Troy,P0094142,F,26-35,26,Married,Jharkhand,Eastern,Food Processing,Clothing & Apparel,4,3573,14292
1003769,Berenike,P00017342,M,26-35,30,Married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,3,3573,10719
1000637,Lawera,P00188942,F,36-45,39,Married,Haryana,Northern,Govt,Clothing & Apparel,3,3572,10716
1003320,Sandra,P00102842,F,26-35,29,Single,Madhya Pradesh,Central,Food Processing,Clothing & Apparel,2,3572,7144
1002352,Catherine,P00258042,F,51-55,51,Married,Uttar Pradesh,Central,Govt,Clothing & Apparel,4,3571,14284
1505688,Geetanjali,P00254242,F,26-35,48,Married,Karnataka,Southern,Healthcare,Clothing & Apparel,4,5355,21420
1002219,Ausman,P00276642,F,26-35,27,Single,Kerala,Southern,IT Sector,Clothing & Apparel,1,3570,3570
1003597,Folk,P00010542,F,26-35,31,Married,Maharashtra,Western,Construction,Clothing & Apparel,4,3570,14280
1002774,Vijay,P00315842,F,26-35,33,Married,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,2,3565,7130
1001449,Dorris,P00308342,F,36-45,39,Single,Maharashtra,Western,Govt,Clothing & Apparel,1,3565,3565
1000316,Zrebassa,P00206742,F,55+,77,Married,Uttarakhand,Central,Media,Clothing & Apparel,4,3565,14260
1000612,Sweed,P00327842,F,51-55,52,Single,Jharkhand,Eastern,IT Sector,Clothing & Apparel,3,3562,10686
1004055,Charles,P00235442,M,51-55,51,Single,Uttar Pradesh,Central,Media,Clothing & Apparel,3,3561,10683
1003892,Christy,P00070042,F,26-35,31,Married,Kerala,Southern,Banking,Clothing & Apparel,2,3560,7120
1506373,Saptadeep,P00006042,M,18-25,37.5,Single,Delhi,Central,Media,Clothing & Apparel,1,5338,5338
1003833,Dashyam,P00004742,F,26-35,35,Single,Jharkhand,Eastern,Govt,Clothing & Apparel,1,3559,3559
1004171,Brian,P00093642,F,55+,73,Single,Uttar Pradesh,Central,Govt,Clothing & Apparel,4,3558,14232
1003360,Preksha,P00121642,M,26-35,26,Married,Delhi,Central,IT Sector,Clothing & Apparel,3,3557,10671
1001203,Bailliet,P00026642,M,26-35,26,Married,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,4,3557,14228
1003512,Shubham,P00091642,F,18-25,19,Single,Uttarakhand,Central,Healthcare,Pet Care,1,3555,3555
1005831,Kalyca,P00147942,F,26-35,33,Married,Uttar Pradesh,Central,Agriculture,Pet Care,4,3554,14216
1000515,DeCherney,P00059442,F,26-35,30,Married,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,1,3552,3552
1004510,Crebagga,P00236942,F,46-50,46,Married,Delhi,Central,Automobile,Pet Care,3,3551,10653
1006035,Barreto,P00192542,M,26-35,35,Married,Maharashtra,Western,Hospitality,Clothing & Apparel,2,3551,7102
1501258,Hilary,P0096842,F,26-35,40.5,Single,Haryana,Northern,Healthcare,Pet Care,4,5325,21300
1005365,Kinney,P00302742,F,18-25,25,Married,Himachal Pradesh,Northern,Govt,Clothing & Apparel,4,3550,14200
1508491,Geld,P00120242,M,26-35,39,Single,Rajasthan,Northern,Govt,Clothing & Apparel,3,5322,15966
1005364,Hirsh,P00303042,M,26-35,28,Married,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,3547,3547
1001983,Atul,P00213942,F,26-35,29,Married,Maharashtra,Western,IT Sector,Pet Care,4,3544,14176
1001925,Williams,P00250642,F,51-55,53,Single,Uttarakhand,Central,Govt,Pet Care,3,3538,10614
1002205,Amol,P00204842,M,26-35,32,Married,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,3533,7066
1004001,Delfina,P00009242,M,26-35,29,Single,Karnataka,Southern,Automobile,Pet Care,3,3530,10590
1004915,Eudokia,P00270942,F,26-35,28,Single,Uttar Pradesh,Central,Aviation,Clothing & Apparel,4,3527,14108
1003465,Soltero,P0095842,F,26-35,33,Single,Karnataka,Southern,Agriculture,Clothing & Apparel,2,3525,7050
1005468,Kshitij,P00028842,F,26-35,27,Single,Jharkhand,Eastern,Automobile,Clothing & Apparel,1,3524,3524
1004460,Dryer,P00000642,F,26-35,29,Single,Himachal Pradesh,Northern,Food Processing,Pet Care,4,3523,14092
1002446,Stobb,P00201442,F,18-25,21,Single,Kerala,Southern,Healthcare,Clothing & Apparel,3,3521,10563
1002756,Glocke,P00118142,F,18-25,24,Married,Maharashtra,Western,Lawyer,Clothing & Apparel,4,3520,14080
1504311,Shruti,P00087342,M,36-45,61.5,Single,Karnataka,Southern,Retail,Clothing & Apparel,1,5278,5278
1005005,Alice,P00326242,F,46-50,47,Single,Maharashtra,Western,Banking,Pet Care,1,3519,3519
1001434,Steven,P00035842,M,0-17,14,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,3519,3519
1501873,Gilcrest,P00245942,F,36-45,54,Married,Maharashtra,Western,Retail,Clothing & Apparel,3,5277,15831
1005576,Subhashree,P00101042,F,26-35,34,Single,Jharkhand,Eastern,Banking,Clothing & Apparel,4,3516,14064
1005788,Bixby,P00218842,F,26-35,26,Married,Uttar Pradesh,Central,Healthcare,Pet Care,1,3516,3516
1004302,Karlsson,P00204742,F,51-55,52,Married,Karnataka,Southern,Retail,Clothing & Apparel,3,3513,10539
1004490,Adhvaita,P00066242,F,36-45,42,Married,Andhra Pradesh,Southern,Retail,Clothing & Apparel,3,3511,10533
1002051,Hackney,P00081742,F,36-45,45,Married,Karnataka,Southern,Media,Pet Care,1,3511,3511
1005812,Chikku,P00289342,M,26-35,29,Single,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,3511,3511
1508467,Mohan,P00114142,F,26-35,45,Single,Uttarakhand,Central,Media,Clothing & Apparel,4,5266,21064
1004602,Valerie,P00034842,F,36-45,44,Married,Uttarakhand,Central,Chemical,Clothing & Apparel,1,3511,3511
1504189,Aniket,P00198842,F,36-45,57,Married,Andhra Pradesh,Southern,Hospitality,Clothing & Apparel,3,5263,15789
1000419,Shubhi,P00086342,F,18-25,24,Single,Karnataka,Southern,Textile,Games & Toys,4,3509,14036
1005443,Savely,P00042342,F,26-35,27,Married,Kerala,Southern,Aviation,Clothing & Apparel,3,3509,10527
1003328,Sonakshi,P00022442,F,55+,66,Married,Himachal Pradesh,Northern,Media,Clothing & Apparel,1,3507,3507
1001587,Suzanne,P00174442,M,26-35,26,Married,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,3507,7014
1003203,Ryan,P00224742,F,36-45,43,Single,Karnataka,Southern,Aviation,Pet Care,1,3506,3506
1004277,Sanjay,P00038342,F,36-45,41,Married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,3,3506,10518
1004150,Harry,P00190242,F,26-35,35,Single,Andhra Pradesh,Southern,Banking,Clothing & Apparel,2,3505,7010
1002840,Justin,P00195342,F,26-35,31,Single,Uttar Pradesh,Central,IT Sector,Pet Care,3,3505,10515
1001177,Kriz,P00293242,M,26-35,30,Single,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,3503,7006
1004344,Hildebrand,P00009042,F,26-35,28,Married,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,3501,3501
1003838,Jayanti,P00268342,M,26-35,28,Married,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,3501,10503
1002344,Theresa,P00321742,F,26-35,28,Married,Karnataka,Southern,Hospitality,Clothing & Apparel,1,3500,3500
1005135,Sam,P00182442,F,36-45,45,Married,Jharkhand,Eastern,Banking,Clothing & Apparel,4,3499,13996
1003612,Jitesh,P00101842,F,26-35,28,Single,Karnataka,Southern,Agriculture,Pet Care,4,3496,13984
1003096,Prashant,P00368042,M,46-50,50,Married,Andhra Pradesh,Southern,Banking,Pet Care,1,3495,3495
1003253,Daly,P00319342,M,36-45,43,Married,Karnataka,Southern,Agriculture,Clothing & Apparel,3,3495,10485
1004242,Lisha,P00136742,F,51-55,52,Single,Uttarakhand,Central,Automobile,Clothing & Apparel,4,3495,13980
1003711,Manning,P00293242,F,36-45,44,Married,Uttarakhand,Central,Healthcare,Clothing & Apparel,1,3491,3491
1000752,Flathmann,P00141542,M,26-35,33,Married,Maharashtra,Western,Hospitality,Clothing & Apparel,1,3488,3488
1003679,Epp,P00289942,F,26-35,29,Single,Punjab,Northern,Media,Clothing & Apparel,2,3488,6976
1001880,Clark,P00265242,F,36-45,38,Married,Jharkhand,Eastern,IT Sector,Clothing & Apparel,1,3487,3487
1003053,Priyanka,P00158642,M,26-35,27,Single,Punjab,Northern,Automobile,Clothing & Apparel,3,3487,10461
1002010,Hunter,P00194342,F,18-25,22,Single,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,3,3486,10458
1001120,Katharine,P00350942,F,18-25,20,Single,Jharkhand,Eastern,Hospitality,Clothing & Apparel,4,3485,13940
1001737,Adhvaita,P00045342,F,36-45,36,Married,Karnataka,Southern,Lawyer,Pet Care,4,3485,13940
1003386,Marley,P00249142,F,18-25,23,Single,Bihar,Eastern,Healthcare,Clothing & Apparel,1,3482,3482
1002581,Patterson,P00302942,F,26-35,29,Married,Karnataka,Southern,Media,Pet Care,1,3480,3480
1000922,Pisteka,P00153742,F,55+,83,Single,Uttar Pradesh,Central,Textile,Clothing & Apparel,4,3480,13920
1004258,Katrina,P00337942,F,26-35,31,Married,Jharkhand,Eastern,Banking,Clothing & Apparel,2,3478,6956
1002015,Chong,P00260542,F,18-25,19,Single,Uttar Pradesh,Central,IT Sector,Pet Care,1,3478,3478
1002901,Raymond,P00112342,F,26-35,35,Married,Uttarakhand,Central,Lawyer,Clothing & Apparel,3,3478,10434
1003518,Greer,P00304142,M,18-25,24,Single,Kerala,Southern,Construction,Clothing & Apparel,4,3477,13908
1505593,Arun,P00136542,F,18-25,34.5,Single,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,6,5208,31248
1504236,Noopur,P00242742,F,18-25,37.5,Married,Himachal Pradesh,Northern,Textile,Clothing & Apparel,4,5208,20832
1004013,Michelle,P00265242,F,26-35,30,Single,Kerala,Southern,Textile,Clothing & Apparel,3,3471,10413
1006000,Weirich,P00232642,M,46-50,48,Single,Maharashtra,Western,Media,Clothing & Apparel,1,3471,3471
1001239,Nicole,P00129842,M,26-35,30,Single,Haryana,Northern,Healthcare,Games & Toys,2,3468,6936
1002162,Butterfield,P00119142,M,0-17,15,Single,Gujarat,Western,Healthcare,Clothing & Apparel,1,3467,3467
1004049,Penelope,P00145042,F,46-50,47,Single,Jharkhand,Eastern,Healthcare,Clothing & Apparel,4,3465,13860
1001552,Sanjna,P00190842,F,46-50,46,Single,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,3464,6928
1507521,Kajal,P00117942,F,46-50,72,Single,Karnataka,Southern,Aviation,Clothing & Apparel,4,5193,20772
1000319,Rohit,P00298142,M,51-55,52,Married,Karnataka,Southern,Govt,Clothing & Apparel,2,3462,6924
1502868,Hazel,P00180542,F,26-35,40.5,Married,Delhi,Central,Healthcare,Clothing & Apparel,1,5191,5191
1002272,Mary,P00153842,F,26-35,33,Single,Bihar,Eastern,Hospitality,Clothing & Apparel,3,3459,10377
1003075,Duane,P00200642,M,26-35,30,Single,Uttarakhand,Central,Aviation,Pet Care,3,3459,10377
1003425,Shishu,P00146442,F,18-25,23,Single,Uttar Pradesh,Central,Healthcare,Pet Care,2,3451,6902
1001980,Christina,P00185142,F,36-45,39,Married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,2,3450,6900
1003320,Sandra,P00199442,F,26-35,33,Single,Delhi,Central,Textile,Clothing & Apparel,4,3448,13792
1005734,Lawera,P00273542,M,26-35,32,Single,Uttar Pradesh,Central,Aviation,Clothing & Apparel,4,3447,13788
1002438,Stevenson,P00216042,F,36-45,36,Married,Uttarakhand,Central,Media,Clothing & Apparel,1,3447,3447
1005636,Tran,P00270842,F,26-35,27,Single,Uttar Pradesh,Central,Media,Pet Care,4,3446,13784
1005222,Rane,P00127742,F,26-35,33,Married,Bihar,Eastern,Chemical,Clothing & Apparel,4,3445,13780
1001120,Katharine,P00088342,F,18-25,25,Single,Gujarat,Western,Chemical,Clothing & Apparel,1,3445,3445
1005888,Apoorva,P00035942,F,26-35,29,Single,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,4,3445,13780
1002393,Harold,P00255742,F,55+,71,Married,Bihar,Eastern,Govt,Clothing & Apparel,2,3444,6888
1002537,Cindy,P00080042,F,36-45,40,Married,Maharashtra,Western,Chemical,Clothing & Apparel,2,3441,6882
1005511,Cox,P00120342,F,46-50,47,Single,Haryana,Northern,Hospitality,Clothing & Apparel,2,3439,6878
1002457,Latchford,P00026142,F,26-35,32,Married,Jharkhand,Eastern,Aviation,Clothing & Apparel,4,3439,13756
1004607,Turumella,P00110042,F,26-35,26,Single,Karnataka,Southern,Retail,Games & Toys,4,3439,13756
1504612,Duane,P00010842,M,26-35,39,Single,Maharashtra,Western,IT Sector,Clothing & Apparel,6,5158,30948
1006000,Weirich,P00249042,F,46-50,48,Single,Telangana,Southern,Food Processing,Clothing & Apparel,2,3439,6878
